"id","id_photo","hotel_id","orientation","photo_width","photo_height","alt","created_at_photo","created_at"
"601143bc-3e92-428e-a453-0fb65a51ade1","7008323","8e8e0129-ffee-4ede-9b19-8f7cc7115503","portrait",3199,4062,"a man is holding a stack of towels at Grace Bay Club in Grace Bay","2012-02-03 11:55:50+00","2026-03-14 02:10:51.004252+00"
"921cb53f-91a4-417f-beca-a9c3e2c1d975","49312035","8e8e0129-ffee-4ede-9b19-8f7cc7115503","landscape",2688,1793,"a pool at the beach with chairs and umbrellas at Grace Bay Club in Grace Bay","2015-06-19 19:02:59+01","2026-03-14 02:10:51.005778+00"
"5825ba70-e89e-4cc6-b539-ed99a17ac714","49312102","8e8e0129-ffee-4ede-9b19-8f7cc7115503","landscape",2659,1696,"a beach with foam on the sand and water at Grace Bay Club in Grace Bay","2015-06-19 19:03:23+01","2026-03-14 02:10:51.007344+00"
"0a192864-1fcf-48d8-88cf-727daf16a0c7","91935058","8e8e0129-ffee-4ede-9b19-8f7cc7115503","landscape",5000,3339,"a resort with palm trees and people sitting on couches at Grace Bay Club in Grace Bay","2017-03-13 15:34:46+00","2026-03-14 02:10:51.008986+00"
"0bb9ed0f-bfeb-4639-95c3-b027f2780964","485395723","8e8e0129-ffee-4ede-9b19-8f7cc7115503","landscape",5217,3478,"a room with a door open to a patio with donuts at Grace Bay Club in Grace Bay","2023-08-14 16:31:11+01","2026-03-14 02:10:51.010181+00"
"6884fc4b-eb8e-4d45-a3b4-ee9101c11f98","444953851","8e8e0129-ffee-4ede-9b19-8f7cc7115503","landscape",5760,3840,"a bedroom with a large bed and a window at Grace Bay Club in Grace Bay","2023-04-03 22:22:33+01","2026-03-14 02:10:51.011408+00"
"d511d3b0-a97f-4e10-87a1-75e7e69af666","444953517","8e8e0129-ffee-4ede-9b19-8f7cc7115503","landscape",5760,2111,"a living room with a view of the ocean at Grace Bay Club in Grace Bay","2023-04-03 22:21:29+01","2026-03-14 02:10:51.012692+00"
"960a1d8e-43bc-4ff7-bd88-683c6694fbe4","370681466","8e8e0129-ffee-4ede-9b19-8f7cc7115503","landscape",1500,1167,"a kitchen with white cabinets and a bar with chairs at Grace Bay Club in Grace Bay","2022-06-25 23:42:37+01","2026-03-14 02:10:51.013963+00"
"1ef087fb-5382-4fb1-a4a3-eb4a63524492","49312072","8e8e0129-ffee-4ede-9b19-8f7cc7115503","portrait",2400,3600,"a woman in a bikini sitting on the beach at Grace Bay Club in Grace Bay","2015-06-19 19:03:14+01","2026-03-14 02:10:51.015342+00"
"06fa9c27-d7e1-42b5-b080-65e8bc591fb8","49312104","8e8e0129-ffee-4ede-9b19-8f7cc7115503","landscape",2400,1601,"a red and white sailboat on the water with a palm tree at Grace Bay Club in Grace Bay","2015-06-19 19:03:24+01","2026-03-14 02:10:51.016651+00"
"88cfbabf-2d34-4b46-b38f-b8ba99e6d63c","49312085","8e8e0129-ffee-4ede-9b19-8f7cc7115503","landscape",2400,1601,"a man is holding a bunch of towels at Grace Bay Club in Grace Bay","2015-06-19 19:03:18+01","2026-03-14 02:10:51.017873+00"
"f5b90841-e924-4203-aa09-7d09a02d8ba9","49312049","8e8e0129-ffee-4ede-9b19-8f7cc7115503","landscape",2400,1601,"a woman sitting in a pool at a resort at Grace Bay Club in Grace Bay","2015-06-19 19:03:04+01","2026-03-14 02:10:51.019008+00"
"c5936d5b-512f-46c7-b0eb-e89407686a4e","49312036","8e8e0129-ffee-4ede-9b19-8f7cc7115503","landscape",2400,1601,"a man standing next to a dog drinking from a fountain at Grace Bay Club in Grace Bay","2015-06-19 19:02:59+01","2026-03-14 02:10:51.020151+00"
"0d682be0-1b24-4276-a38f-5784549d9fd4","49312101","8e8e0129-ffee-4ede-9b19-8f7cc7115503","portrait",2400,3600,"a woman laying on a paddle board in a swimming pool at Grace Bay Club in Grace Bay","2015-06-19 19:03:23+01","2026-03-14 02:10:51.021258+00"
"372e5f0b-5da8-419a-be0e-10401b04fdd4","91934845","8e8e0129-ffee-4ede-9b19-8f7cc7115503","landscape",5000,3338,"a group of people sitting at a table on the beach at Grace Bay Club in Grace Bay","2017-03-13 15:33:02+00","2026-03-14 02:10:51.022359+00"
"697db357-bdab-4e4a-b345-0e8601369033","49312045","8e8e0129-ffee-4ede-9b19-8f7cc7115503","landscape",2400,1601,"a restaurant with tables and chairs on the beach at Grace Bay Club in Grace Bay","2015-06-19 19:03:02+01","2026-03-14 02:10:51.023482+00"
"df8a97a7-4fe5-41c8-8945-eedb4ea1a966","49312044","8e8e0129-ffee-4ede-9b19-8f7cc7115503","landscape",2496,1665,"a patio with tables and umbrellas and a bar at Grace Bay Club in Grace Bay","2015-06-19 19:03:02+01","2026-03-14 02:10:51.02467+00"
"1309d6cf-0773-4a01-8a0a-9d7ab51afdff","49312081","8e8e0129-ffee-4ede-9b19-8f7cc7115503","landscape",2400,1601,"a woman is standing on the edge of a pool at Grace Bay Club in Grace Bay","2015-06-19 19:03:16+01","2026-03-14 02:10:51.025841+00"
"eb4a195d-5746-4ae3-83b1-3370fae52f87","49312087","8e8e0129-ffee-4ede-9b19-8f7cc7115503","landscape",3696,1610,"a blue pathway leading to the beach with palm trees at Grace Bay Club in Grace Bay","2015-06-19 19:03:19+01","2026-03-14 02:10:51.026972+00"
"946ca05a-b5ee-44e4-9a24-c26b027fd3ca","7008228","8e8e0129-ffee-4ede-9b19-8f7cc7115503","landscape",5616,3744,"a long pathway with two wine glasses on it at night at Grace Bay Club in Grace Bay","2012-02-03 11:52:00+00","2026-03-14 02:10:51.02865+00"
"b1f55b3c-45fe-4ccb-811b-5bfb98fa48e6","91938009","8e8e0129-ffee-4ede-9b19-8f7cc7115503","landscape",5000,3334,"a living room with a couch and palm trees at Grace Bay Club in Grace Bay","2017-03-13 16:01:58+00","2026-03-14 02:10:51.029996+00"
"effa2106-cd44-4c8f-88fc-4a95a306c709","49312042","8e8e0129-ffee-4ede-9b19-8f7cc7115503","landscape",2400,1601,"a woman doing a yoga pose on the beach at Grace Bay Club in Grace Bay","2015-06-19 19:03:01+01","2026-03-14 02:10:51.031256+00"
"1505ef50-7122-437c-a851-ce33e9892d60","7011488","8e8e0129-ffee-4ede-9b19-8f7cc7115503","landscape",2464,1648,"a man doing a handstand in front of the ocean at Grace Bay Club in Grace Bay","2012-02-03 14:21:51+00","2026-03-14 02:10:51.032456+00"
"69bbb30c-777f-4de3-a34e-9f4767964543","49312088","8e8e0129-ffee-4ede-9b19-8f7cc7115503","portrait",2403,3600,"a bedroom with a tub and a swimming pool at Grace Bay Club in Grace Bay","2015-06-19 19:03:19+01","2026-03-14 02:10:51.033607+00"
"76e6eeaa-5d03-43dd-a718-465dbeec3225","49312033","8e8e0129-ffee-4ede-9b19-8f7cc7115503","landscape",2400,1590,"a view of a beach with hotels and the water at Grace Bay Club in Grace Bay","2015-06-19 19:02:58+01","2026-03-14 02:10:51.034884+00"
"1329a2e7-add8-4d0b-9ad1-9720203ba2de","49312056","8e8e0129-ffee-4ede-9b19-8f7cc7115503","landscape",2400,1601,"a group of people standing on the beach at Grace Bay Club in Grace Bay","2015-06-19 19:03:08+01","2026-03-14 02:10:51.03614+00"
"7b50c9a0-7945-46fe-9ef1-3ed6f4a6b99c","49312098","8e8e0129-ffee-4ede-9b19-8f7cc7115503","portrait",2400,3600,"a plate of food with fish and rice and vegetables at Grace Bay Club in Grace Bay","2015-06-19 19:03:22+01","2026-03-14 02:10:51.037365+00"
"845f5c20-ad22-47b7-92c2-80ffed19d568","49312103","8e8e0129-ffee-4ede-9b19-8f7cc7115503","landscape",2400,1601,"a plate of food with meat and vegetables on it at Grace Bay Club in Grace Bay","2015-06-19 19:03:24+01","2026-03-14 02:10:51.038613+00"
"e86e18c4-cec5-40b2-8977-6d69dd881587","49312070","8e8e0129-ffee-4ede-9b19-8f7cc7115503","landscape",2400,1601,"a white plate of food with shrimp and vegetables at Grace Bay Club in Grace Bay","2015-06-19 19:03:12+01","2026-03-14 02:10:51.039827+00"
"2c1afa42-af02-4111-823f-04ce2789e047","49312063","8e8e0129-ffee-4ede-9b19-8f7cc7115503","portrait",2400,3600,"a plate with a piece of meat with vegetables and sauce at Grace Bay Club in Grace Bay","2015-06-19 19:03:10+01","2026-03-14 02:10:51.041083+00"
"2df1ab49-ecfc-4188-8b3b-96c275c74f1d","485438496","8e8e0129-ffee-4ede-9b19-8f7cc7115503","landscape",5559,3706,"a bedroom with a bed and a view of the ocean at Grace Bay Club in Grace Bay","2023-08-14 19:32:55+01","2026-03-14 02:10:51.042241+00"
"8aafd3f6-b258-47fe-90c4-5cc0cfa9476a","485438523","8e8e0129-ffee-4ede-9b19-8f7cc7115503","landscape",5760,3840,"a bathroom with two sinks and a tub at Grace Bay Club in Grace Bay","2023-08-14 19:33:04+01","2026-03-14 02:10:51.043387+00"
"c898f178-6c03-40d2-a566-d0026c3d7ae8","485438539","8e8e0129-ffee-4ede-9b19-8f7cc7115503","landscape",5760,3840,"a living room with a couch and a table at Grace Bay Club in Grace Bay","2023-08-14 19:33:12+01","2026-03-14 02:10:51.044573+00"
"af50d9da-d299-47f8-9d4c-f1be64f8f05a","485438569","8e8e0129-ffee-4ede-9b19-8f7cc7115503","landscape",5760,3840,"a kitchen and dining room with a table and chairs at Grace Bay Club in Grace Bay","2023-08-14 19:33:28+01","2026-03-14 02:10:51.046091+00"
"454cb4fd-6396-4738-9749-d97264f30270","485438878","8e8e0129-ffee-4ede-9b19-8f7cc7115503","landscape",5760,3840,"a kitchen with a large island in a living room at Grace Bay Club in Grace Bay","2023-08-14 19:34:55+01","2026-03-14 02:10:51.047949+00"
"6406dc31-ef19-41e1-aa3a-925ed22c38df","485438886","8e8e0129-ffee-4ede-9b19-8f7cc7115503","landscape",5760,3840,"a bathroom with two sinks and a shower at Grace Bay Club in Grace Bay","2023-08-14 19:35:00+01","2026-03-14 02:10:51.049478+00"
"9abea014-09a9-4384-97b6-011abc4a5041","485438857","8e8e0129-ffee-4ede-9b19-8f7cc7115503","landscape",5759,2733,"a kitchen with a island in a living room at Grace Bay Club in Grace Bay","2023-08-14 19:34:51+01","2026-03-14 02:10:51.050799+00"
"4f1f6b4e-5f2e-41d0-a78a-e123f1c00b7b","485438891","8e8e0129-ffee-4ede-9b19-8f7cc7115503","landscape",5760,3840,"a bathroom with a tub and a sink and a shower at Grace Bay Club in Grace Bay","2023-08-14 19:35:01+01","2026-03-14 02:10:51.052121+00"
"8c697b38-f686-49d4-b20e-9d6dda68414c","485438930","8e8e0129-ffee-4ede-9b19-8f7cc7115503","landscape",5760,3840,"a kitchen with wooden cabinets and a island with fruits on it at Grace Bay Club in Grace Bay","2023-08-14 19:35:19+01","2026-03-14 02:10:51.053343+00"
"1dfba8df-c336-4eb7-a32c-89d328a9031e","485438929","8e8e0129-ffee-4ede-9b19-8f7cc7115503","landscape",5760,3840,"a kitchen with a counter with wine glasses on it at Grace Bay Club in Grace Bay","2023-08-14 19:35:18+01","2026-03-14 02:10:51.054597+00"
"b95873ef-5b99-4c10-a767-48fbbead6d27","485438927","8e8e0129-ffee-4ede-9b19-8f7cc7115503","landscape",5760,2831,"a kitchen with wooden cabinets and fruit on a counter at Grace Bay Club in Grace Bay","2023-08-14 19:35:18+01","2026-03-14 02:10:51.055916+00"
"04518fa2-c6e0-4db4-b23c-e15ec8731f8c","485438945","8e8e0129-ffee-4ede-9b19-8f7cc7115503","landscape",5760,3840,"a living room with a view of the ocean at Grace Bay Club in Grace Bay","2023-08-14 19:35:26+01","2026-03-14 02:10:51.057092+00"
"19e98efd-168d-42df-b959-36f171ac8f76","619228877","bfa0e7a2-3d95-49bd-872f-856ad7aacdb1","landscape",4032,3024,"a blue bedroom with a bed with a floral bedspread at The Island Garden Hotel in Nassau","2024-11-27 07:24:18+00","2026-03-14 02:20:50.705106+00"
"429510e3-c349-4fda-b7b8-005afa5429b0","680052234","bfa0e7a2-3d95-49bd-872f-856ad7aacdb1","landscape",2048,2048,"a bedroom with a bed with a red curtain at The Island Garden Hotel in Nassau","2025-05-06 02:26:24+01","2026-03-14 02:20:50.707305+00"
"09b3c745-f71b-4263-ac46-425b893bd3c4","680053309","bfa0e7a2-3d95-49bd-872f-856ad7aacdb1","landscape",1536,1536,"two towels sitting on shelves in a closet at The Island Garden Hotel in Nassau","2025-05-06 02:31:33+01","2026-03-14 02:20:50.709242+00"
"6a6014f1-f6a7-46c0-a562-4ff63381f585","680015243","bfa0e7a2-3d95-49bd-872f-856ad7aacdb1","landscape",2048,2048,"a house with a swimming pool in front of it at The Island Garden Hotel in Nassau","2025-05-06 00:04:54+01","2026-03-14 02:20:50.711225+00"
"846ddd80-2f4d-47d3-90fc-20c6f6b28001","680053472","bfa0e7a2-3d95-49bd-872f-856ad7aacdb1","portrait",900,1600,"a microwave sitting on top of a box under a desk at The Island Garden Hotel in Nassau","2025-05-06 02:32:19+01","2026-03-14 02:20:50.713191+00"
"43b374be-eac0-4e76-ac0f-59c81735ba88","680002560","bfa0e7a2-3d95-49bd-872f-856ad7aacdb1","landscape",2048,2048,"a bedroom with a large bed with blue curtains at The Island Garden Hotel in Nassau","2025-05-05 23:21:53+01","2026-03-14 02:20:50.714926+00"
"9907a075-038f-4d95-9886-c8dee220f6b9","680053150","bfa0e7a2-3d95-49bd-872f-856ad7aacdb1","portrait",1152,1536,"a bathroom with a white sink and a toilet at The Island Garden Hotel in Nassau","2025-05-06 02:30:54+01","2026-03-14 02:20:50.716381+00"
"1025fc6c-f8f7-47d6-a1b5-f8d75a51d04b","680016191","bfa0e7a2-3d95-49bd-872f-856ad7aacdb1","landscape",2048,2048,"a house with a swimming pool in front of it at The Island Garden Hotel in Nassau","2025-05-06 00:08:06+01","2026-03-14 02:20:50.717824+00"
"f00eaf95-ec78-4ce2-8781-0d9a05b55a52","680077948","bfa0e7a2-3d95-49bd-872f-856ad7aacdb1","landscape",2048,2048,"two beds sitting next to each other in a room at The Island Garden Hotel in Nassau","2025-05-06 04:39:09+01","2026-03-14 02:20:50.719426+00"
"e1b86c83-2236-4cc7-9379-a420281f2d4f","680058967","bfa0e7a2-3d95-49bd-872f-856ad7aacdb1","landscape",2048,2048,"a bedroom with a bed and a ceiling fan at The Island Garden Hotel in Nassau","2025-05-06 03:08:04+01","2026-03-14 02:20:50.720605+00"
"d97e794a-aca9-439a-90d2-3dd1a5d901a9","680053972","bfa0e7a2-3d95-49bd-872f-856ad7aacdb1","landscape",1536,1024,"two beds sitting next to each other in a room at The Island Garden Hotel in Nassau","2025-05-06 02:35:10+01","2026-03-14 02:20:50.721787+00"
"e63fde0b-a0fe-4e5b-aa73-59ecbe744693","680052114","bfa0e7a2-3d95-49bd-872f-856ad7aacdb1","landscape",2048,2048,"a white dresser with a drawer in a room at The Island Garden Hotel in Nassau","2025-05-06 02:25:56+01","2026-03-14 02:20:50.722999+00"
"33c89f22-6233-403b-844f-c8d030911919","680051986","bfa0e7a2-3d95-49bd-872f-856ad7aacdb1","landscape",2048,2048,"a remote control sitting on top of a video game controller at The Island Garden Hotel in Nassau","2025-05-06 02:25:23+01","2026-03-14 02:20:50.724147+00"
"e9066889-d735-423c-a560-fe54db616423","680051803","bfa0e7a2-3d95-49bd-872f-856ad7aacdb1","landscape",2048,2048,"a swimming pool with blue water in a building at The Island Garden Hotel in Nassau","2025-05-06 02:24:18+01","2026-03-14 02:20:50.725305+00"
"5a290495-60dd-4ffc-888c-9ba820c70f79","680015944","bfa0e7a2-3d95-49bd-872f-856ad7aacdb1","landscape",2048,2048,"a bedroom with a bed and a large window at The Island Garden Hotel in Nassau","2025-05-06 00:07:28+01","2026-03-14 02:20:50.726549+00"
"48360824-fdac-4406-a3a0-cd73a45313c7","680015816","bfa0e7a2-3d95-49bd-872f-856ad7aacdb1","landscape",1536,1536,"a stack of towels and a pile of towels at The Island Garden Hotel in Nassau","2025-05-06 00:07:00+01","2026-03-14 02:20:50.727841+00"
"80f63b26-4cca-40da-89f1-9f536afe4744","680015552","bfa0e7a2-3d95-49bd-872f-856ad7aacdb1","landscape",1728,1728,"a bedroom with a white bed and a window at The Island Garden Hotel in Nassau","2025-05-06 00:05:58+01","2026-03-14 02:20:50.729294+00"
"5b5ca93c-17de-4fb0-a0e5-9671bc021b09","680015484","bfa0e7a2-3d95-49bd-872f-856ad7aacdb1","landscape",2048,2048,"a white bed with a stuffed animal sitting on it at The Island Garden Hotel in Nassau","2025-05-06 00:05:41+01","2026-03-14 02:20:50.730532+00"
"77cbc726-59f1-45b2-8ed3-d0b0e05bb058","680015112","bfa0e7a2-3d95-49bd-872f-856ad7aacdb1","landscape",2048,2048,"a remote control sitting on top of a video game controller at The Island Garden Hotel in Nassau","2025-05-06 00:04:38+01","2026-03-14 02:20:50.731699+00"
"6a51c3cc-82b8-43d6-953b-7fc306d46a15","680013716","bfa0e7a2-3d95-49bd-872f-856ad7aacdb1","landscape",2048,2048,"a bedroom with a bed with pink flowers on it at The Island Garden Hotel in Nassau","2025-05-05 23:59:32+01","2026-03-14 02:20:50.732994+00"
"aa24bde0-73a3-4e9e-85a8-2fc9a1889f81","680004260","bfa0e7a2-3d95-49bd-872f-856ad7aacdb1","landscape",1536,1536,"a remote control sitting on top of a table at The Island Garden Hotel in Nassau","2025-05-05 23:27:54+01","2026-03-14 02:20:50.734874+00"
"f9808e1e-e92b-42ed-baed-784c3268aa87","680003187","bfa0e7a2-3d95-49bd-872f-856ad7aacdb1","portrait",1152,1536,"a bedroom with a large bed with a red curtain at The Island Garden Hotel in Nassau","2025-05-05 23:24:03+01","2026-03-14 02:20:50.736446+00"
"bd30c550-6ef0-41be-a124-e134ca793ced","617648910","bfa0e7a2-3d95-49bd-872f-856ad7aacdb1","landscape",4032,3024,"a bedroom with a bed with a colorful quilt at The Island Garden Hotel in Nassau","2024-11-23 09:45:59+00","2026-03-14 02:20:50.737854+00"
"dad4f144-3d61-4a2d-a138-bf28c5e92504","617648874","bfa0e7a2-3d95-49bd-872f-856ad7aacdb1","landscape",4032,3024,"a room with two beds and a table with flowers at The Island Garden Hotel in Nassau","2024-11-23 09:45:46+00","2026-03-14 02:20:50.739051+00"
"b610d7f4-f8ce-4a39-ab93-49c69b835cee","703190738","729a908c-a945-4765-811a-a4fe9ce61398","landscape",7008,4672,"a pavilion at the beach with the ocean in the background at Hôtel Le Roy in Christ Church","2025-06-26 00:29:31+01","2026-03-14 02:38:08.963621+00"
"05dfbf29-accf-4be6-98ea-398d1e780ab7","680677193","729a908c-a945-4765-811a-a4fe9ce61398","landscape",2048,1536,"a dining room with a table and chairs and the ocean at Hôtel Le Roy in Christ Church","2025-05-07 15:03:49+01","2026-03-14 02:38:08.973064+00"
"d54fd0a4-1055-4e69-aea2-c08ca41078d3","680366412","729a908c-a945-4765-811a-a4fe9ce61398","portrait",1200,1600,"a view of a resort with a palm tree at Hôtel Le Roy in Christ Church","2025-05-06 19:57:31+01","2026-03-14 02:38:08.974729+00"
"f120a36e-875a-4827-ad01-ba406592b10f","715255232","729a908c-a945-4765-811a-a4fe9ce61398","landscape",2048,1536,"a living room with a couch and a view of the ocean at Hôtel Le Roy in Christ Church","2025-07-15 17:08:06+01","2026-03-14 02:38:08.97618+00"
"35f3d666-aabe-4fac-9097-161104fa4080","711998318","729a908c-a945-4765-811a-a4fe9ce61398","portrait",1200,1600,"two chairs and a table on a balcony with the ocean at Hôtel Le Roy in Christ Church","2025-07-09 20:25:49+01","2026-03-14 02:38:08.977612+00"
"6b96631a-f101-46ea-b3d2-6b42335eb47e","712046055","729a908c-a945-4765-811a-a4fe9ce61398","portrait",1200,1600,"a balcony with two benches and a view of the ocean at Hôtel Le Roy in Christ Church","2025-07-09 22:33:06+01","2026-03-14 02:38:08.97912+00"
"e1964d3c-46a1-40e9-82c6-ecec6aa22437","680674766","729a908c-a945-4765-811a-a4fe9ce61398","portrait",1536,2048,"a view of the beach from a building at Hôtel Le Roy in Christ Church","2025-05-07 14:56:01+01","2026-03-14 02:38:08.980683+00"
"6f1a1816-0529-41ea-a5f7-ed7bd7456c34","681092128","729a908c-a945-4765-811a-a4fe9ce61398","portrait",1536,2048,"a pavilion with two potted plants on a beach at Hôtel Le Roy in Christ Church","2025-05-08 16:15:32+01","2026-03-14 02:38:08.981923+00"
"032917d3-d94b-46a6-9172-6f4e57bfda24","680674767","729a908c-a945-4765-811a-a4fe9ce61398","landscape",2048,1536,"an outdoor patio with potted plants on a building at Hôtel Le Roy in Christ Church","2025-05-07 14:56:01+01","2026-03-14 02:38:08.983358+00"
"cec98822-829f-45fe-ac3c-756f02753320","680366391","729a908c-a945-4765-811a-a4fe9ce61398","portrait",1920,2560,"a house with a wooden walkway in front of it at Hôtel Le Roy in Christ Church","2025-05-06 19:57:26+01","2026-03-14 02:38:08.984676+00"
"7c95e393-2c31-497a-a35b-9b7f12c10f6f","680674765","729a908c-a945-4765-811a-a4fe9ce61398","landscape",2048,1536,"a restaurant on the beach with a bench and a table at Hôtel Le Roy in Christ Church","2025-05-07 14:56:01+01","2026-03-14 02:38:08.985879+00"
"dc48ebeb-aa53-4c87-bd7f-5c6bad958779","680677181","729a908c-a945-4765-811a-a4fe9ce61398","landscape",2048,1536,"a sunset on a beach with palm trees and the ocean at Hôtel Le Roy in Christ Church","2025-05-07 15:03:47+01","2026-03-14 02:38:08.989264+00"
"474193bc-24df-4ee0-b4a7-765263d0e0dd","680366379","729a908c-a945-4765-811a-a4fe9ce61398","portrait",1200,1600,"a desk with a lamp and a chair in a room at Hôtel Le Roy in Christ Church","2025-05-06 19:57:23+01","2026-03-14 02:38:08.990758+00"
"acbbe256-e852-4125-8769-69ba39029934","680366385","729a908c-a945-4765-811a-a4fe9ce61398","portrait",1200,1600,"a view of a large apartment complex with a building at Hôtel Le Roy in Christ Church","2025-05-06 19:57:25+01","2026-03-14 02:38:08.991956+00"
"d1ef7329-f840-4d19-b673-8ccbb85c2f6e","680366394","729a908c-a945-4765-811a-a4fe9ce61398","portrait",1200,1600,"a bathroom with a sink and a toilet and a mirror at Hôtel Le Roy in Christ Church","2025-05-06 19:57:27+01","2026-03-14 02:38:08.993322+00"
"052464ff-1904-4623-a676-27eee0f2eb60","680366399","729a908c-a945-4765-811a-a4fe9ce61398","portrait",1200,1600,"a balcony with chairs and a view of the ocean at Hôtel Le Roy in Christ Church","2025-05-06 19:57:27+01","2026-03-14 02:38:08.994558+00"
"ea675fe9-208b-415d-b97c-05f2e7788a67","680366405","729a908c-a945-4765-811a-a4fe9ce61398","portrait",1536,2048,"two palm trees on a beach with the ocean at Hôtel Le Roy in Christ Church","2025-05-06 19:57:29+01","2026-03-14 02:38:08.995745+00"
"8a25cbdb-eaad-4ad4-a86c-b6286d71d43f","680366423","729a908c-a945-4765-811a-a4fe9ce61398","portrait",1920,2560,"a living room with a couch and some plants at Hôtel Le Roy in Christ Church","2025-05-06 19:57:33+01","2026-03-14 02:38:08.996895+00"
"e54bcfac-0c7e-4917-827b-32c3d09dd1d3","680366415","729a908c-a945-4765-811a-a4fe9ce61398","portrait",1920,2560,"a living room with two couches and a table at Hôtel Le Roy in Christ Church","2025-05-06 19:57:32+01","2026-03-14 02:38:08.998056+00"
"3ddd3d5b-aba9-4ce8-aa0e-37c2534314c6","680366369","729a908c-a945-4765-811a-a4fe9ce61398","portrait",1200,1600,"a swimming pool in front of a building at Hôtel Le Roy in Christ Church","2025-05-06 19:57:21+01","2026-03-14 02:38:08.99924+00"
"d969c579-5836-4f33-ac14-8680969a8aad","680674764","729a908c-a945-4765-811a-a4fe9ce61398","landscape",2048,1536,"a room with a view of the beach through a window at Hôtel Le Roy in Christ Church","2025-05-07 14:56:01+01","2026-03-14 02:38:09.000416+00"
"4a2fe575-bf42-4249-83d6-504002901cab","681092140","729a908c-a945-4765-811a-a4fe9ce61398","landscape",2048,1536,"a view of the ocean from the balcony of a resort at Hôtel Le Roy in Christ Church","2025-05-08 16:15:33+01","2026-03-14 02:38:09.001577+00"
"57fc07ad-29f8-45dc-b1a0-2cb16763312f","680366376","729a908c-a945-4765-811a-a4fe9ce61398","portrait",1200,1600,"a pair of white socks and a bag of soap at Hôtel Le Roy in Christ Church","2025-05-06 19:57:22+01","2026-03-14 02:38:09.002788+00"
"eb7a43b2-439d-4883-9577-f6c85025302f","680677189","729a908c-a945-4765-811a-a4fe9ce61398","landscape",2048,1536,"a waiting room with a counter and plants on the wall at Hôtel Le Roy in Christ Church","2025-05-07 15:03:48+01","2026-03-14 02:38:09.004007+00"
"28c0b06c-51df-4cac-9bdb-775aefb728f8","680677190","729a908c-a945-4765-811a-a4fe9ce61398","landscape",2048,1536,"a row of wooden tables and chairs on the beach at Hôtel Le Roy in Christ Church","2025-05-07 15:03:49+01","2026-03-14 02:38:09.005225+00"
"6c18119b-4b33-49ef-b0c2-f46e18b963c3","680677182","729a908c-a945-4765-811a-a4fe9ce61398","landscape",2048,1536,"a balcony with a table and chairs and the beach at Hôtel Le Roy in Christ Church","2025-05-07 15:03:47+01","2026-03-14 02:38:09.006471+00"
"d0169247-5919-425f-94c2-e2bc88703d7d","680677185","729a908c-a945-4765-811a-a4fe9ce61398","landscape",2048,1536,"a restaurant with tables and chairs and the beach at Hôtel Le Roy in Christ Church","2025-05-07 15:03:48+01","2026-03-14 02:38:09.007653+00"
"e029a16e-4959-4b86-a458-e5d2ecc177a3","680677187","729a908c-a945-4765-811a-a4fe9ce61398","landscape",2048,1536,"a tray of food on a wooden table with a plate of food at Hôtel Le Roy in Christ Church","2025-05-07 15:03:48+01","2026-03-14 02:38:09.008871+00"
"95b43e18-68dd-4278-93f7-76954710a12b","680677191","729a908c-a945-4765-811a-a4fe9ce61398","landscape",2048,1536,"a restaurant with wooden tables and a view of the ocean at Hôtel Le Roy in Christ Church","2025-05-07 15:03:49+01","2026-03-14 02:38:09.01005+00"
"76161808-20c1-4704-86e2-57294ef4a1d1","681091124","729a908c-a945-4765-811a-a4fe9ce61398","landscape",2048,1536,"a living room with a desk and a view of the ocean at Hôtel Le Roy in Christ Church","2025-05-08 16:12:01+01","2026-03-14 02:38:09.011211+00"
"c2de6bbe-b2ed-44ca-96e3-c24a1880a201","681091126","729a908c-a945-4765-811a-a4fe9ce61398","landscape",2048,1536,"a bedroom with a bed and a living room at Hôtel Le Roy in Christ Church","2025-05-08 16:12:01+01","2026-03-14 02:38:09.012411+00"
"50b29ced-961a-48f4-ba3a-ef2989e671b4","681092144","729a908c-a945-4765-811a-a4fe9ce61398","landscape",2048,1536,"a wooden bench sitting on the grass in a garden at Hôtel Le Roy in Christ Church","2025-05-08 16:15:34+01","2026-03-14 02:38:09.013618+00"
"31c25640-e6f8-43c8-96d6-c64b1fc16ba6","680677199","729a908c-a945-4765-811a-a4fe9ce61398","landscape",2048,1536,"a courtyard of a hotel at night with lights at Hôtel Le Roy in Christ Church","2025-05-07 15:03:50+01","2026-03-14 02:38:09.014835+00"
"78859add-d018-42b6-af5f-f72957b9041d","681092134","729a908c-a945-4765-811a-a4fe9ce61398","landscape",2048,1536,"a beach with a palm tree and a house and the ocean at Hôtel Le Roy in Christ Church","2025-05-08 16:15:33+01","2026-03-14 02:38:09.01607+00"
"65a9c5c9-bd8d-4cb4-92ab-ac8713151a64","681092135","729a908c-a945-4765-811a-a4fe9ce61398","landscape",2048,1536,"a hallway of a house with a counter and a kitchen at Hôtel Le Roy in Christ Church","2025-05-08 16:15:33+01","2026-03-14 02:38:09.017257+00"
"7f7d149f-fb1b-4e22-b788-bca59baa60f4","681092399","729a908c-a945-4765-811a-a4fe9ce61398","portrait",1200,1600,"a room with a desk with a television and a chair at Hôtel Le Roy in Christ Church","2025-05-08 16:16:35+01","2026-03-14 02:38:09.018674+00"
